"","sp.value","n.fl.value","h.value","density.value","con.density.value","het.density.value","s.value","cluster.value"
"170",-0.00420059367759261,-0.00713163321033301,0.00624316987779524,-0.00684043997532265,-0.0116521111862904,-0.0073474646771566,-0.00560739386997343,-0.00792202302632278
"171",-0.00552389755782711,-0.00876778975230404,0.000393163888984056,-0.00920812126418718,-0.0111131233161951,-0.00845286668048356,-0.00456256429820402,-0.00789666258141597
"172",-0.00437582773420567,-0.013240164117178,0.00304304120010852,-0.00621113053236089,-0.00538606936695092,-0.00598995271584963,-0.00542427072555049,-0.00268827573236134
"173",-0.00755252833153683,-0.0126478636652655,-0.0110099824948516,-0.00958386907352705,-0.00692040545956204,-0.0113474148374623,-0.0106066721803187,-0.00168976386303299
"174",-0.00665706057706742,-0.0135263868119404,-0.00049002704911863,-0.00693383527498403,-0.00704704838565487,-0.00935266776997026,-0.00392882953711246,-0.00665686230976867
"175",-0.00460178474110536,-0.0126479844281998,-0.00384922708406163,-0.00695014165623432,-0.0104972487281977,-0.00428289449157856,-0.00745319105759106,-0.00981089046596461
"176",-0.00381251104636806,-0.00691510710530986,-0.00823153021502831,-0.00739374913218512,-0.00300243950901336,0.00740685876906899,-0.00707204442183611,-0.00531517838001854
"177",-0.00645241335326941,-0.00692199182944541,-0.0103900422406079,0.000727425786074022,-0.00247949626382164,-0.00716641494806309,-0.00637219125932309,-0.00688788275204363
"178",-0.00598731879235719,-0.0114750584859462,-0.00685467901344532,-0.0081309052017891,-0.0105700505204462,-0.00973947516218567,-0.0113411119668492,-0.00702113253793041
"179",-0.00780575744394031,-0.00759721331838539,-0.0115197733215388,-0.0100706795975534,-0.00550676490160396,-0.0110737858766688,-0.0112374453315565,-0.00552691621995404
"180",-0.00164352498572693,0.0029857912198599,0.000842773649917224,0.00030051273018702,-0.0051435629201203,-0.00325601581804309,-8.84494670800965e-05,-0.00352430729701245
"181",-0.00644056869139095,-0.012509123390984,-0.0123181016395539,-0.00857954212770507,-0.00646467830744855,-0.0119669191002064,-0.00787277667635799,-0.00709050311686473
"182",-0.00290099762746398,0.0103964473600462,-0.00279393161316791,0.00523772177783676,-0.00462357323199748,-0.00242486012717664,-0.000733608408774222,-0.00153798805497503
"183",-0.00481340960763648,-0.00326037813325331,-0.0121717733831606,-0.00633072389565613,-0.0082600171441365,-0.00624684458838327,-0.00296311568579036,-0.00811964573025079
"184",-0.00775558546310172,-0.0129209645869767,-0.0099044743673475,0.0098790606117345,-0.000940679362436976,0.000366968678725687,-0.00824138323934206,-0.00802328287880035
"185",-0.00633188779971113,-0.00520846319691273,-0.00376698609346807,-0.00738344337125828,-0.00762374595665138,-0.00617905723594683,-0.0111525935066225,-0.00763090677964861
"186",-0.00514634960511821,0.000111707233283884,-0.0090496011383269,-0.0116489801343481,-0.00717189141380067,-0.0107139057276401,-0.0109547899807541,-0.00414216198451192
"187",-0.00644577725675444,-0.0114974799037686,-0.00944113432621348,0.000256164753600994,-0.00490621672714338,0.00520928319241115,-0.00411259238252622,-0.00604677251300693
"188",-0.00599559359973282,-0.0106898009541835,-0.0101173379415185,-0.00749510497859745,-0.00884366128800408,-0.00949390284833999,-0.0130879538261258,-0.00743688345611189
"189",-0.00318446153869973,-0.0109433177482647,0.000270135361774504,-0.00759013346419192,-0.000119893796112913,-0.00950432384777832,-0.0122130735580758,-0.00534950151366101
"190",-0.00570514975324618,0.00470272863660694,-0.0087609578423614,0.0035153563595296,-0.00381052256045589,-0.00481897690703767,-0.000944120374950432,-0.00574154568188948
"191",-0.00954073269471561,-0.010933635370537,-0.00882774620010365,-0.00883974355873918,-0.00827813052909859,-0.0102561543888024,-0.0111415162113193,-0.00746455921542252
"192",-0.00677202853860675,-0.0110340373068212,-0.0100432524890769,-0.00605863541524284,-0.0043867933575442,-0.00378772769053426,-0.00694178546533373,-0.00400965830489004
"193",-0.00528817252902905,-0.0112140620016195,-0.00847364062946441,-0.00547797625385379,-0.00868206323104391,-0.00518314562943117,0.00562604621404013,-0.00212496511243039
"194",-0.00821823895616784,-0.000860945600345408,-0.00854588296001391,-0.00359497974594497,-0.00710648847625801,-0.00863083601093115,-0.0134662345110149,-0.0070641840736099
"195",-0.00880162241705511,-0.0119105136707,-0.0141729180038781,-0.00698539860126869,-0.00462115810496118,-0.00624590773513669,-0.0150984574086663,-0.00369255781844228
"196",-0.0060025863691357,-0.0125978266650691,-0.00897130171089305,-0.00609355072421083,-0.00987165238768274,-0.00479906588128206,-0.00798659479646056,-0.00331120617221347
"197",-0.0049149575001603,-0.00363450960577587,-0.00287390287316179,-0.0097779624936641,-0.0043583018674447,-0.00647313671496621,-0.0125652551366621,-0.00645187124770743
"198",-0.00647837496142285,-0.0054481699769362,-0.00494151376896692,-0.0085519651155107,-0.00170665199179003,0.00168226445685897,0.00210295836997486,-0.00532270043711094
"199",-0.00779205982056753,-0.00201944958342117,-0.00435714100174851,-0.0101823633217196,-0.00622586162062068,-0.000857684336165452,-0.0110354849696347,-0.00266212442103222
"200",-0.00527977124672859,-0.00463094981058969,-0.00494395030868866,-0.00819644855401066,-0.00315680428202237,2.41652087581846e-05,-0.0062450509627136,-0.00312590914239971
"201",-0.00568750996977736,-0.00689154813757584,-0.00791726795368697,-0.0109360086632112,-0.0048556138225736,-0.0118780248197673,-0.00878890194214505,-0.00545685991622597
"202",-0.0062960992781689,-0.00592209294792685,-0.00935516617926713,-0.00734218668925053,-0.00726106916020777,-0.00307163582149667,-0.00525762540377338,-0.00771221235923821
"203",-0.00735421571580751,-0.00445265870373964,-0.00812374114896629,-0.0137561453263541,-0.00489327390112833,-0.00724498992068767,-0.0134619529129734,-0.00875766786657476
"204",-0.00482150587423531,-0.00151971760415166,-0.0108982203216646,-0.0107874901442867,-0.0029624878290023,-0.0103971347554951,-0.00503257332914094,-0.0080207587814707
"205",-0.00881358063904623,-0.0108072867729641,-0.00781302293734546,-0.00246970440465259,-0.00440803481767259,-0.00249345733850313,-0.00970447435206133,-0.00779720353587779
"206",-0.00653557470178584,-0.0108207488858578,-0.00562963014712419,-0.01236116706059,-0.00960218308913122,-0.0130301720074304,-0.00748232198490435,-0.00523649227580179
"207",-0.00731709660575548,-0.0124592847167917,-0.0118047318155422,-0.0119655291975941,-0.00923459421061976,-0.00960747915359171,-0.00457540702307227,-0.00689703257437859
"208",-0.0041265126522494,-0.00215568402968517,-0.00973974112006245,-0.00811833472175936,-0.000952228336235405,-0.00938828090338344,-0.0104785824075211,-0.00580875212542008
"209",-0.00875130895521937,-0.0115240010249479,-0.0143260051767947,-0.0035589425589238,-0.00519396298167517,-0.0055168232609126,-0.00266167540260943,-0.00640702883792022
"210",-0.0041389097370077,-0.012821068884898,-0.00255037920045462,-0.00635721072226614,-0.00364111795429776,-0.00783506828618856,-0.00199392669456155,-0.00317932999734657
"211",-0.00973714166144133,-0.0130032919830417,-0.0110603370708772,-0.00628880113878149,0.000350149570703762,-0.00765332216522758,-0.0106269957653431,-0.00850552966929188
"212",-0.00555341132421528,-0.00801408249859739,-0.00109876296458134,-0.00707044628780412,-0.00643987872134704,-0.00772022801955721,-0.000596473896333804,-0.00407008736226257
"213",-0.00631743542111165,-0.00252912500751415,0.00318188030065784,-0.00268666049045843,-0.00602274316361616,-0.0120029555427084,-0.00868524251469056,-0.00885420896318639
"214",-0.00806987472499559,-0.0046793647210786,-0.00872288886066112,-0.00214547332914959,-0.00519949820530563,-0.00581304328150315,-0.00757332236669432,-0.00590918128289695
"215",-0.00679331213323143,-0.0111335716181294,-0.00955321082371624,-0.00951365461496469,-0.0124872930485445,-0.00645511012526654,-0.0104194943938811,-0.00849908541377837
"216",-0.00701941187463253,-0.000544770043093871,-0.00227007716838991,-0.00441652713538877,-0.00726329725226223,-0.00674435572282373,-0.00093473289118958,-0.00804056251258412
"217",-0.00562030581423529,0.000870625572063333,-0.0124566266655021,-0.0074129741607482,-0.00636976996092472,-0.00548791218255931,0.00643311762131712,-0.00481213637520239
"218",-0.00609818741286878,0.000245981116211338,-0.00633859027226058,-0.00871118241644614,-0.00115381078563362,-0.0129292867412461,-0.0109121590369428,-0.00919067180453826
"219",-0.00546660130905958,-0.010034780390392,-0.00413986576576236,-0.000734796488817174,-0.0045322353127247,-0.00937391053120823,0.00260017246945538,-0.00641385003660614
"220",-0.00735661903880628,-0.00491724884468559,-0.00671686981879419,-0.00535306388563755,-0.00491685414792304,-0.0114558424297903,-0.00622414360426058,-0.00770947733616134
"221",-0.00421010749994473,0.00556070097567993,0.00172157521670878,-0.00891390935028164,-0.00677120361691351,-0.0112212636305404,-0.00787338303633692,-0.00709546113205708
"222",-0.00724841252575096,-0.000892756308972707,-0.011755533030204,-0.0082813268810131,-0.0104050999951295,-0.00710121617875494,-0.0127397162687628,-0.00754727216013557
"223",-0.00647417027049848,-0.0115833298958438,-0.0105220595668587,-0.00272960868758505,-0.0124527430303708,0.00199878590713187,0.000880395557559447,-0.00234557169196289
"224",-0.00400817159947802,-0.00442961958299326,-0.00317842971634723,-0.0131579566010988,-0.00521255784766023,-0.0130809437447539,-0.00986050740066813,-0.00815764093003011
"225",-0.00890860540038031,-0.0122882848724313,-0.0138463195574134,-0.00249684507849445,-0.00425702093913853,-0.00845417480327417,-0.00613738442880718,-0.00628329475249584
"226",-0.00501447741018311,-0.00246115590781785,-0.0113862466114455,-0.00598917260398009,-0.00304459459190474,-0.0104442321666093,-0.00291424499970471,-0.0072014247927593
"227",-0.00486106910196098,-0.0037302032869319,0.00242338521340274,-0.00479162729376075,-0.00699358235059451,-0.00629445678836207,-0.00329985356889237,-0.0097018876559921
"228",-0.00828320077032576,-0.0108087448183183,0.000343610569816302,-0.0102380471070397,-0.00849782177270066,-0.0112897747210966,-0.00988307555096534,-0.00769977165768821
"229",-0.00596487759144051,-0.00515252957611905,-0.00559171348905561,-0.00866753175135851,-0.00883042810778114,-0.00700113854722314,-0.00971394744137118,-0.00495305167879109
"230",-0.00745039557616955,-0.0104348774452604,-0.00817625223606649,-0.00108750827950855,-0.00798396820183781,-0.00324800592177711,-0.00627851391782304,-0.00581887462070841
"231",-0.00861947119494694,-0.011807551801566,-0.0116675863067145,-0.00575809459426053,-0.000633193447760984,-0.00910695960966198,-0.00376926059574936,-0.00522792186253058
"232",-0.00540944351277222,-0.00217513277345811,-0.00590681102648408,-0.0115665844186372,-0.00769546978102027,-0.00782146800883925,-0.0116224989679066,-0.0082916924951249
"233",-0.00289202419197177,-0.00647654822134992,-0.00644416624057572,-0.0116140113908601,-0.0101671633599206,-0.00742252706062908,-0.0147802688192731,-0.00921061989731155
"234",-0.00842074604182929,-0.00957992770298922,-0.0105417849357011,-0.00403981775266113,-0.00933159467010959,-0.00670087966852976,-0.00119795350255472,-0.00173023964924474
"235",-0.00739760268658558,-0.01056139750516,-0.00819845181632154,-0.00517002646947891,-0.0069207885671464,-0.00486217485148143,-0.00877821882856851,-0.00696887189336902
"236",-0.00642223377615028,-0.0125282640283505,-0.00889175402516312,-0.00422772276061849,-0.0117886356798074,-0.000934177173517816,-0.00886339967297979,-0.00546660833603747
"237",-0.00562239577426993,-0.00805714338880792,-0.00772629106915081,-0.0057447262836868,-0.00746188375193749,-0.0101867501997713,-0.00970302181764136,-0.00600257518073645
"238",-0.00574646084463446,-0.0102360413206937,-0.00606176992280005,-0.00788781217353618,-0.00681905761491354,-0.0139111152431252,-0.0086177427129475,-0.00589700616652302
"239",-0.00205286637334528,-0.00674527788262448,-0.00294215847136047,-0.00944444805252712,-0.00524731670694071,-0.00169387661252993,-0.00735123110438429,-0.00618695641189889
"240",-0.00400626387476998,0.0056329555319651,-0.00435261891575173,-0.00599211980528551,-0.00449334643144348,-0.00147950553093498,0.00124272590928956,-0.00646532645169712
"241",-0.00589986967267069,-0.00363724706612519,-0.0109692586644239,-0.00815106967337765,-0.00817801164034824,-0.0133052404924317,-0.0112787987427306,-0.0061347966501625
"242",-0.00625935915619274,-0.0099939008329825,-0.00565844471577483,-0.00502098177704241,0.00960833369444495,-0.00872713691407875,-0.00784680601924071,-0.00543979128002413
"243",-0.00380573544692722,-0.00591719122671137,-0.00712805426875694,-0.00633093227462975,-0.0127009414106881,0.00381984781565464,-0.00975779868932406,-0.0105272778881821
"244",-0.00711175218716318,-0.00255374787992698,-0.00868550926349551,-0.0109926314357801,-0.00979416204314962,-0.0101924382637849,-0.011523780271601,-0.00711328661547111
"245",-0.00597175975263831,-0.000650270398745994,-0.00542977635572511,-0.00330760502219367,-0.00388031804122318,-0.000737272951954143,-0.00585663939090462,-0.00386710546573153
"246",-0.00348436262659378,0.00198402757437403,0.00376056371695027,-0.0116968578243789,-0.00560638477672544,-0.00906667368002239,-0.00828076463601639,-0.00634396065707397
"247",-0.00513281719425377,-0.00998255943364831,-0.0113905547877383,-0.0116105253035511,0.0136911008467158,0.000536256596183508,-0.0108547328377045,-0.00890160304873958
"248",-0.00487440678215197,-0.00761654391121311,-0.00902478429782927,-0.00918788578073147,0.000927486983313549,-0.0101661017469502,-0.00611116549038591,-0.00590253002352805
"249",-0.00749920610815971,-0.00727643859696498,-0.00867684972634934,0.00329958180021815,0.0021666390059507,-0.0018757966218811,-0.00405888467670554,-0.00466737851159835
"250",-0.00344533076623718,-0.00375664758992207,-0.00691285641566327,-0.0109792063513392,-0.00350665771494769,-0.00977142293947534,-0.0110950015431878,-0.00972592814484712
"251",-0.0101237082450836,-0.00346818613515135,-0.00753885428868133,-0.00561428964988828,-0.00260848196605114,-0.0103857896037981,-0.0102144409949051,-0.00835673585543031
"252",-0.00883651448555496,-0.011089223062468,-0.0119684081882255,-0.00625508635246038,-0.00394509747648781,-0.000765647940945938,0.00500342960234453,-0.00554111017123378
"253",-0.00395207703873081,-0.00261895025372538,-0.00299063324077039,-0.0109680976604373,-0.00608010185158519,-0.0156812637765328,-0.0114002781241245,-0.00489900810336897
"254",-0.00581661852085289,-0.0106588568269208,-0.00888302468221108,-0.00455919787559848,0.0140033798716901,-0.00560484912021742,-0.00528532983468851,-0.0100469168265969
"255",-0.00739231593287899,-0.00295402286713872,-0.00276470409786705,-0.00843026842522061,-0.00594557627678732,-0.00991861020707711,-0.00768463868635953,-0.0074758020495387
"256",-0.00731175921504643,-0.00387359663435588,-0.0102680767691736,-0.0105110547779776,-0.00996649369448181,-0.012119865781675,-0.00901966971471563,-0.00348200421922751
"257",-0.00802436452700758,-0.00992579503721667,-0.00971634325781573,-0.0112466123856328,-0.00879814029350908,-0.00877478321356679,-0.0109641339934245,-0.0067258296525987
"258",-0.00735375444478698,-0.00842277199172286,-0.0119985125613425,0.00263775482354873,-0.0048152704070424,-0.00271188418511538,0.000297485329896565,-0.00930112050809225
"259",-0.00618331860329568,-0.0100187281370846,-0.0114320327331738,-0.00482148527679889,-0.0108470136023955,-0.00590836667762514,6.37905427394648e-05,-0.00601458526627333
"260",-0.005273550921293,-0.000745090529277,0.00139298884341965,-0.0119014771292661,-0.008747741610239,-0.00781436823263708,-0.0027993980890822,-0.00384444593030867
"261",-0.00803630568842792,-0.0138639234320526,-0.00697611030691773,0.000929467351328647,-0.00570264943199243,-0.00948094705731006,-0.0116629330744086,-0.00203154175170901
"262",-0.00393017406111874,-0.00788856052483868,0.00257167700330658,-0.00475882040497047,0.00539604829893306,0.00257724024099162,-0.0038910465918514,-0.00628930766376432
"263",-0.0054827081279631,-0.00333835232177764,0.000166308612009026,-0.00927215743554291,-0.00160050699053528,-0.0115702448465121,-0.0111160294410924,-0.00828385183427379
"264",-0.00781956274290955,-0.00734131913781132,-0.0110368851818203,-0.0103142159670083,-0.00844798423043976,-0.0090746419148268,-0.00992361048761064,-0.00622846975709353
"265",-0.006287527464728,-0.00771327111786103,-0.00293045670178146,-0.0107676328458786,-0.0122570432441085,-0.0060821704495848,-0.0109298522916087,-0.00194676315187077
"266",-0.00539855904858662,-0.00769503792844108,-0.008542603418705,-0.0113897943241721,-0.00481942511360588,-0.00967278815214642,-0.0087790464659856,-0.00884748073856936
"267",-0.00965177694883851,-0.0148007917986479,-0.0111795866889749,-0.00771971042008576,-0.00731813749498909,0.00297306437375323,-0.00412259560567513,-0.00829833863105306
"268",-0.00421208074333468,-0.00698651833725209,-0.00436532414423336,-0.00546442219878092,-0.00353186018955194,0.00152738800482747,-0.00773142643602103,-0.00516187631251938
"269",-0.00300387861760879,-0.004522154082469,-0.00612339313666174,0.000758906428043488,0.00157348983197963,-0.00629727710333757,-0.0126621422055694,-0.00707004593992449
"270",-0.00645357414101416,-0.00882499639685804,-0.01496936634725,-0.00460594079130621,-0.0111437741167975,0.00274330764986969,-0.00951620745108049,-0.00833253347389022
"271",-0.00639196813045587,-0.00118616171189966,-0.00807859595015923,-0.0101770595704218,-0.00549941002166005,-0.00895041413976909,-0.00834462663494908,-0.00547641877398069
"272",-0.00813337957353348,-0.00993769358481653,-0.00961525169721511,-0.0117227582404939,-0.00607376008915492,-0.00229678982429271,-0.00630696858840357,-0.0072018500328377
"273",-0.00573758436875931,-0.00992184549308089,-0.0030038469572119,-0.00775598329932269,-0.0108534128218187,0.00208165401400196,-0.0098267204014803,-0.0069916630939111
"274",-0.00587392778410391,-0.00869955779405221,-0.00929446810326057,-0.00416615562117863,-0.00592272609550372,-0.00208433219869967,-0.00232016751656663,-0.00936121084157054
"275",-0.00591290696470562,0.00134819841870085,-0.000287412199103405,-0.00815725183424266,-0.00983911286693187,-0.0087021424948088,-0.00631931704773601,-0.00902080792397177
"276",-0.00685907313138846,-0.00724958954987208,0.00339936760147814,-0.00769260472912791,-0.00875926969351844,-0.00723015712588749,-0.00538582715923971,-0.00663568330659285
"277",-0.00798476005283523,-0.0112179136790703,-0.00748933967210308,-0.0112538243390233,-0.00379597822326952,-0.0101449911852321,-0.0123086456338103,-0.00716171931314073
"278",-0.00978330726921249,-0.0093139727447707,-0.0122966978534131,-0.00645377042806443,-0.00775404463266702,-0.0040455256538169,-0.00721727928195406,-0.00450702400804767
"279",-0.00569127942364081,-0.00216665197460644,-0.00828696624128031,-0.000752037656099516,-0.00655825030890225,-0.00193019585283496,-0.00800625230208941,-0.00347118036503908
"280",-0.00503483551944652,0.00485310980623606,-0.0111407719183419,-0.0134571272490182,-0.0109812132434406,-0.0108660471023259,-0.0126849104892407,-0.00640198313318907
"281",-0.00745240428507135,-0.00805450790188656,-0.00718607772722904,-0.00278104011742758,-0.00684192235123491,-0.00336580805383837,-0.00117037202613603,-0.00582683778145524
"282",-0.00869091477988494,-0.0114609742681016,-0.00790710166641884,-0.00810701050227278,-0.00798980198319117,-0.00802087730658724,-0.00128064295605671,-0.00317954986365245
"283",-0.00666188397940501,-0.00377482582536762,-0.00694556041390551,-0.0101409436587415,-0.00571407838389534,-0.0111613201698851,-0.00522226009669554,-1.7507821694584e-05
"284",-0.00690480782000034,-0.0063929883022375,-0.00877829099443529,-0.0082312165849329,-0.00818173751801814,-0.00829110895810132,-0.00476398532804725,-0.00851451325514074
"285",-0.000933408864020415,-0.0117711961093223,-0.0123244641527568,-0.00829753293487753,-0.000518138881661414,-0.00695374740846619,-0.00830010805511881,-0.00356965520144587
"286",-0.0080730389100823,-0.016642781186467,-0.00898436813891458,-0.00851528086763167,-0.00609526948672182,-0.0119421108703221,-0.00901826580915794,-0.00719641734249021
"287",-0.00462821809002285,-0.010687458015092,-0.00358843246864601,-0.00955465948387784,-0.00338560867735083,-0.0040844794063554,-0.00584550802249444,-0.00513409499960779
"288",-0.00481119814620803,-0.0111025932761422,-0.00588050765177236,-0.0120367630048091,-0.0112619963467263,-0.00856420903241673,-0.000433831610416192,-0.00567387019225756
"289",-0.00963249840903107,-0.00509281205453006,-0.0156545421655941,-0.00326506000010195,-0.00480512221725458,-0.00703700398439852,-0.0131963969807011,-0.00959328764627975
"290",-0.00697723134464624,-0.0131269757559209,-0.0129942939155696,-0.00355470820427707,-0.00133947320101411,-0.0113023540169602,-0.00927108760643862,-0.00788199724187065
"291",-0.00499590324483193,-0.00910156840619943,-0.011670640108512,-0.0113721387788891,-0.00960678767508416,-0.0112186430837696,-0.012605788453826,-0.00768542602357462
"292",-0.00760770915065634,-0.0107767289698936,-0.0121987885790787,-0.00526955306202878,-0.00649384382090184,-0.00883269507093178,-0.0136016789213399,-0.0076180253030673
"293",-0.00443352726902535,-0.0122387782868444,-0.0104754432750648,-0.0119058366445429,-0.00251052909544155,-0.00651226647076525,-0.00952717841182361,-0.00623032153515072
"294",-0.00615600423662524,-0.00703771032294469,0.00157351972947997,-0.00593435847660006,-0.00196670011692306,-0.00693241909613348,-0.00735961344018439,-0.00618006549219101
"295",-0.00774592868718611,-0.012533418271088,-0.0123277990582219,0.00601319318358678,-0.00356571478160405,-0.00417807534210724,-0.00354740874604809,-0.00809418532973204
"296",-0.00656448170716994,-0.00744747416891553,-0.00430348630402449,0.00608658284817766,0.000762984446089004,-0.0026180309169822,-0.0045926275934648,-0.004622882989844
"297",-0.00624206945836801,-0.00909729954231896,-0.00703084889468958,-0.00736071988108014,-0.0065516894396317,-0.0132276077091802,-0.0117201458213382,-0.00931576878615049
"298",-0.0019032098810259,-0.0103009006671033,-0.00198124158145792,0.00275333619605002,-0.0065625769241454,-0.00723939330376708,-0.0087570441258128,-0.00728301983426368
"299",-0.00537741976707519,-0.00227559876792828,0.00562451750458243,-0.00752955012766192,-0.000543159322626318,-8.64302130205996e-05,-0.0092910532161129,-0.00559087556380784
"300",-0.00509757387328752,-0.00762319041162184,-0.00588082590457562,-0.00407661467678784,-0.0067596995710155,-0.00896881268555731,-0.00131809686062656,-0.0068044785522307
"301",-0.00633890456705837,-0.0079320883313564,-0.0106679072527096,-0.0115371787880779,-0.011720631865343,-0.00652313716876954,-0.00460360643775155,-0.00575020959975289
"302",-0.0063867706721363,-0.00890333197847621,-0.00828403679542405,-0.0119046572805894,-0.0110941165699392,-0.010899026668073,-0.00738458040175109,-0.00619020091965681
"303",-0.00510879597168515,-0.00748420884716544,-0.0058034162822751,-0.00566144482780747,-0.00743818548469992,-0.0105596252574541,-0.00180901803534099,-0.00757961546517485
"304",-0.00593728824049299,-0.0043069579296294,-0.00672290174984947,-0.0074120332538636,-0.0117741094509512,-0.00310402082881077,-0.00960012429506231,-0.0090404457393821
"305",-0.00294888821934081,-0.00381979420990271,-0.00591120100090067,-0.00958195529717094,-0.00634695261174725,-0.0106980252976769,-0.00560346979280578,-0.00737599072362699
"306",-0.00466540583807773,0.00378709767519439,-0.00226900341519289,-0.0055694907134218,-0.00740686343980517,-0.0112991040094654,-0.00943230610013468,-0.00262351224845927
"307",-0.0054028219928833,-0.0021513311422515,-0.00438104634492899,-0.0107019631304972,-0.010672488287129,-0.0101624675092256,-0.00844457659500747,-0.00947754305721117
"308",-0.00552716376561606,-0.00683464528565507,-0.00617533389516314,-0.00112038940089965,-0.00609189132113973,-0.00896830873118669,-0.00357757344968354,-0.0053894636967014
"309",-0.00830163540321816,-0.00469425531312461,-0.0064108851370302,-0.00906410743088612,-0.0116615346042065,-0.00448443288501024,-0.00860184827876308,-0.00515357899486583
"310",-0.00616868282357095,-0.00960014271522023,-0.00508608106477389,-0.00581001385505754,-0.00960819447873541,-0.0090102059483942,-0.00198490722072599,-0.00822448599598412
"311",-0.00808472601847354,-0.000893556664543165,-0.0127571925508177,-0.00781918597817786,-0.0102167530001843,-0.00891283683564116,-0.00188552467298115,-0.00408904749216762
"312",-0.00568289281664598,-0.0104070318938053,0.00270735526835891,-0.00812641973423505,-0.00515135319167411,-0.00574799441975623,-0.00869134547150708,-0.00229871280989687
"313",-0.00776564721599718,-0.00646993149675165,-0.00297858446403604,-0.00597082825996656,-0.0113909031083075,-0.00486894332030225,-0.00535653891057526,-0.00504124646265638
"314",-0.0045588936597642,-0.00628351491703195,-0.00220925614438945,-0.00442974562843861,-0.00386637460832837,-0.0072274151820462,0.00234058553165514,-0.00642143128513132
"315",-0.00724712258381663,-0.00651189761840611,-0.00643863884859109,-0.00446532199215475,-0.00801403380001264,-0.00764382816231718,-0.00321805963864614,-0.00420089250649583
"316",-0.0040600402061259,-0.00875006732793908,-0.00426007638720794,-0.00263090002412092,-0.0020991588624688,-0.0018662229230668,-0.0129062803799169,-0.00898082650238341
"317",-0.00641158749183012,-0.0058642453397633,-0.00627276923417427,-0.00971629682516734,-0.00582586087740847,-0.00518716125548314,-0.00736921050884481,-0.0065626149359772
"318",-0.00664745114190132,-0.00758081228232024,0.000391392518372734,-0.00886271336320275,-0.00445455058411174,-0.00195653478190935,-0.00694452734259623,-0.00847758753825009
"319",-0.0012634992955094,0.00278221997041311,0.00472740065236232,-0.00887018096450636,-0.0119912205574012,-0.00994218073002162,-0.00818767224237757,-0.00740289839103691
"320",-0.0065249720665865,-0.00472738185824308,-0.00144648558937713,-0.00682573778686617,-0.00698693174845454,-0.00687875705243389,-0.00449313691899004,-0.010122293737466
"321",-0.0092555878890426,-0.00324616116708893,-0.00783117011906993,-0.00685542595308963,-0.00682983673309847,-0.00997656908865741,-0.00869474086034366,-0.00551401688022944
"322",-0.00860392725281735,-0.00577693090458822,-0.0117582187540887,-0.00945533018824265,-0.00779132683663673,-0.00985592145765641,-0.0102709841221636,-0.00346102862745765
"323",-0.00913005690867433,-0.00592860162656349,-0.00935723148181223,-0.00851760186447484,-0.00570394757497483,-0.00892109234020676,-0.0104098495529899,-0.00647876886045533
"324",-0.00641283351395433,-0.00995647571532787,-0.0106328133933234,-0.00131804363940633,-0.00698714069762533,-0.0012935456907856,-0.00870808880887664,-0.00613405154394204
"325",-0.00754219047738491,-0.00915230278534293,-0.00996978810434076,-0.00972331717794925,-0.00957523250624316,-0.00814283208046318,-0.0124543549261229,-0.00831565536531952
"326",-0.00563239042801908,-0.0116748467184258,-0.00893205827384653,-0.0109426936665326,-0.0123501393505073,-0.00877009586810248,-0.0136890946947449,-0.00559187328258167
"327",0.000138746381013863,-0.00232525154291007,-0.00477192281317388,-0.0130027753943013,-0.00596632337771081,-0.00584084148117143,-0.00817131559414715,-0.00967591928372873
"328",-0.00844932372401167,-0.00329946606847501,-0.0104532029244865,-0.00729824906020904,-0.00675383805943398,-0.00774083492630646,-0.0089005805489633,-0.0040577121555677
"329",-0.00723119256119732,0.0114101988733716,-0.0105214895195671,-0.000486311586480955,0.00271278951980594,-0.00344752208905186,-0.0073745884602205,-0.00970263938462081
"330",-0.00647918519081543,0.000547916105429011,-0.00227483427708953,-0.00767038866887448,-0.00765240795874112,-0.00469059342781295,-0.0104310473755554,-0.00598503078151025
"331",-0.00881202873531609,-0.0128739459600954,-0.00289562785393595,-0.00793781497011705,-0.00808793346680653,0.00151304344342161,-0.00696336347271295,-0.00493466913963982
"332",-0.00581411972403147,-0.00224758366718093,-0.00645442551673572,-0.00715688842266319,-0.0042132772512968,-0.0100681334214256,-0.00778515269720213,-0.00412450184828463
"333",-0.00524901420164745,-0.00347315723518617,-0.0101627493441406,-0.00592998708537977,-0.00415419026774293,-0.0105971401691698,-0.00378879079136245,-0.00712122168681731
"334",-0.00750646389782946,-0.00433150554197429,-0.00933744412783644,-0.00618227592355026,-0.0062847503822734,-0.008217860793209,-0.00693569554532333,-0.00336446007559315
"335",-0.00655531204897969,-0.00819815177268078,-0.00817190515875108,-0.00272737273889377,-0.00587805715070173,-0.00743310115135582,-0.0140747531248269,-0.00707759560379609
"336",-0.00720969456690001,-0.0103727700869344,-0.0081291262554346,-0.00881351137813707,-0.00891058840658768,-0.0105341681766799,-0.00447706192736281,-0.00153342424248901
"337",-0.00800467408321737,-0.00976409982317587,-0.00838941598995735,-0.00680656910004093,-0.0134890935388396,-0.00302237326392845,-0.00617844557576143,-0.00365245806764944
"338",-0.00606153680822545,-0.0045797175263062,-0.00939808579692536,-0.00930180800390325,-0.0102879072953415,-0.00495930794240741,-0.00153984740569087,-0.0076807422844213
